id,journalCodeId,entryDate,journalMemo,checkNumber,postingMemo,amount,isCashPosting,referenceNumber,payeeName,payeeNameRaw,payeeNames,userTypeId,leaseId,unitNumber,unitId,buildingName,journalCodeDescription
63009505,1,12/8/2025,#2656333 6901-17 Main BLDG - Pest control - 14 units 12/2/25,,#2656333 6901-17 Main BLDG - Pest control - 14 units 12/2/25,210,0,2656333,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,Bill
63009506,1,12/8/2025,"#2656337 6949-59 Main BLDG - Pest control, common area twice a month.",,"#2656337 6949-59 Main BLDG - Pest control, common area twice a month.",75,0,2656337,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
63009507,1,12/8/2025,"#2656461 2455 Main BLDG - Pest control, common area monthly.",,"#2656461 2455 Main BLDG - Pest control, common area monthly.",75,0,2656461,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2455 N. Main Ave,Bill
63009508,1,12/8/2025,"#2656556 6901-17 Main BLDG - Pest control, common area twice a month 12/4/25",,"#2656556 6901-17 Main BLDG - Pest control, common area twice a month 12/4/25",195,0,2656556,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,Bill
63009509,1,12/8/2025,#2656557 6949-59 Main BLDG - Pest control - 5 units 12/2/25,,#2656557 6949-59 Main BLDG - Pest control - 5 units 12/2/25,130,0,2656557,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
63009510,1,12/8/2025,"#2656819 2400 Main BLDG - Pest control, common area monthly.",,"#2656819 2400 Main BLDG - Pest control, common area monthly.",74,0,2656819,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2400 S. Main St.,Bill
63009511,1,12/8/2025,"#2656344 2322 Main BLDG - Pest control, common area.",,"#2656344 2322 Main BLDG - Pest control, common area.",15,0,2656344,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2322 West Main Avenue,Bill
63009512,1,12/8/2025,"#2656800 2226 Main BLDG - Pest control, common area monthly.",,"#2656800 2226 Main BLDG - Pest control, common area monthly.",74,0,2656800,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2226 W. Main,Bill
63009513,1,12/8/2025,"#2656824 2438 Main BLDG - Pest control, common area monthly.",,"#2656824 2438 Main BLDG - Pest control, common area monthly.",120,0,2656824,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2438 West Main Street,Bill
63009514,1,12/8/2025,"#2656824 2821 Main BLDG - Pest control, common area bi-monthly.",,"#2656824 2821 Main BLDG - Pest control, common area bi-monthly.",75,0,2656868,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2821 West Main Street,Bill
63009515,1,12/8/2025,"#2656809 6141-43 Main BLDG - Pest control, common area.",,"#2656809 6141-43 Main BLDG - Pest control, common area.",160,0,2656809,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6141 South Main Avenue,Bill
63009516,1,12/8/2025,"#2656925 3746 Main BLDG - Pest control, common area twice a month.",,"#2656925 3746 Main BLDG - Pest control, common area twice a month.",105,0,2656925,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3746 West Main Avenue,Bill
63009517,1,12/8/2025,"#2656983 950 Main CH - Pest control, common area monthly.",,"#2656983 950 Main CH - Pest control, common area monthly.",65,0,2656983,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,950 North Main Street,Bill
63009518,1,12/8/2025,"#2656361 2616 Main BLDG - Pest control, common area.",,"#2656361 2616 Main BLDG - Pest control, common area.",160,0,2656361,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2616 West Main,Bill
63009783,8,12/9/2025,Multiple bills,,"#2656824 2438 Main BLDG - Pest control, common area monthly.",-120,0,2656824,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2438 West Main Street,EFT
63009783,8,12/9/2025,Multiple bills,,"#2656361 2616 Main BLDG - Pest control, common area.",-160,0,2656361,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2616 West Main,EFT
63009783,8,12/9/2025,Multiple bills,,"#2656824 2821 Main BLDG - Pest control, common area bi-monthly.",-75,0,2656868,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2821 West Main Street,EFT
63009783,8,12/9/2025,Multiple bills,,"#2656366 2900 Main BLDG - Pest control, common area quarterly.",-163,0,2656366,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2900 S. Main St.,EFT
63009783,8,12/9/2025,Multiple bills,,"#2656359 4220 Main BLDG - Pest control, common area monthly.",-60,0,2656359,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4220 West Main Avenue,EFT
63009783,8,12/9/2025,Multiple bills,,"#2656809 6141-43 Main BLDG - Pest control, common area.",-160,0,2656809,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6141 South Main Avenue,EFT
63009783,8,12/9/2025,Multiple bills,,"#2656983 950 Main CH - Pest control, common area monthly.",-65,0,2656983,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,950 North Main Street,EFT
63009786,8,12/9/2025,Multiple bills,,"#2656461 2455 Main BLDG - Pest control, common area monthly.",-75,0,2656461,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2455 N. Main Ave,EFT
63009786,8,12/9/2025,Multiple bills,,"#2656373 2649 Main BLDG - Pest control, common area every other month.",-100,0,2656373,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2649 W. Main,EFT
63009788,8,12/9/2025,Multiple bills,,"#2656556 6901-17 Main BLDG - Pest control, common area twice a month 12/4/25",-195,0,2656556,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
63009788,8,12/9/2025,Multiple bills,,#2656333 6901-17 Main BLDG - Pest control - 14 units 12/2/25,-210,0,2656333,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
63009788,8,12/9/2025,Multiple bills,,"#2656337 6949-59 Main BLDG - Pest control, common area twice a month.",-75,0,2656337,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
63009788,8,12/9/2025,Multiple bills,,#2656557 6949-59 Main BLDG - Pest control - 5 units 12/2/25,-130,0,2656557,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
63009793,8,12/9/2025,"2656800 - #2656800 2226 Main BLDG - Pest control, common area monthly.",,"#2656800 2226 Main BLDG - Pest control, common area monthly.",-74,0,2656800,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2226 W. Main,EFT
63009797,8,12/9/2025,Multiple bills,,"#2656344 2322 Main BLDG - Pest control, common area.",-15,0,2656344,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2322 West Main Avenue,EFT
63009797,8,12/9/2025,Multiple bills,,"#2656227 2322 Main BLDG - Pest control, common area monthly.",-70,0,2656227,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2322 West Main Avenue,EFT
63009798,8,12/9/2025,"2656925 - #2656925 3746 Main BLDG - Pest control, common area twice a month.",,"#2656925 3746 Main BLDG - Pest control, common area twice a month.",-105,0,2656925,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3746 West Main Avenue,EFT
63040725,8,12/15/2025,"2653623 - #2653478 2400 Main BLDG - Pest control, common areas.",,"#2653478 2400 Main BLDG - Pest control, common areas.",-74,0,2653623,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2400 S. Main St.,Bill
63048032,1,12/15/2025,"#2657020 2223-25 Main BLDG - Pest control, common area every other month.",,"#2657020 2223-25 Main BLDG - Pest control, common area every other month.",122,0,2657020,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2223 N. Main Ave,Bill
63048033,1,12/15/2025,"#2657032 915 Main BLDG - Pest control, common area plus 1 unit.",,"#2657032 915 Main BLDG - Pest control, common area plus 1 unit.",60,0,2657032,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,915 West Main Street,Bill
63048034,1,12/15/2025,"#2657297 1930 Main BLDG - Pest control, common area every other month.",,"#2657297 1930 Main BLDG - Pest control, common area every other month.",105,0,2657297,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1930 North Main Street,Bill
63048035,1,12/15/2025,"#2657358 2716-24 Main BLDG - Pest control, common area monthly plus 1 unit.",,"#2657358 2716-24 Main BLDG - Pest control, common area monthly plus 1 unit.",80,0,2657358,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,Bill
63048036,1,12/15/2025,"#2657406 1235 Main BLDG - Pest control, common area monthly.",,"#2657406 1235 Main BLDG - Pest control, common area monthly.",74,0,2657406,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1235 W. Main Street,Bill
63048037,1,12/15/2025,"#2657662 2049 Main BLDG - Pest control, common area twice a month.",,"#2657662 2049 Main BLDG - Pest control, common area twice a month.",170,0,2657662,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,Bill
63048038,1,12/15/2025,"#2657795 3318-20 Main BLDG - Pest control, common area monthly.",,"#2657795 3318-20 Main BLDG - Pest control, common area monthly.",75,0,2657795,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3318 North Main Avenue,Bill
63048656,8,12/16/2025,Multiple bills,,"#2657406 1235 Main BLDG - Pest control, common area monthly.",-74,0,2657406,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1235 W. Main Street,Bill
63048656,8,12/16/2025,Multiple bills,,"#2657297 1930 Main BLDG - Pest control, common area every other month.",-105,0,2657297,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1930 North Main Street,Bill
63048656,8,12/16/2025,Multiple bills,,"#2657358 2716-24 Main BLDG - Pest control, common area monthly plus 1 unit.",-80,0,2657358,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,Bill
63048656,8,12/16/2025,Multiple bills,,"#2657795 3318-20 Main BLDG - Pest control, common area monthly.",-75,0,2657795,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3318 North Main Avenue,Bill
63048656,8,12/16/2025,Multiple bills,,"#2657032 915 Main BLDG - Pest control, common area plus 1 unit.",-60,0,2657032,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,915 West Main Street,Bill
63048658,8,12/16/2025,"2657020 - #2657020 2223-25 Main BLDG - Pest control, common area every other month.",,"#2657020 2223-25 Main BLDG - Pest control, common area every other month.",-122,0,2657020,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2223 N. Main Ave,Bill
63048666,8,12/16/2025,"2657662 - #2657662 2049 Main BLDG - Pest control, common area twice a month.",,"#2657662 2049 Main BLDG - Pest control, common area twice a month.",-170,0,2657662,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,EFT
63097982,1,12/22/2025,"#2657921 1539 Main BLDG - Pest control, common area monthly.",,"#2657921 1539 Main BLDG - Pest control, common area monthly.",85,0,2657921,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1539 West Main Street,EFT
63097983,1,12/22/2025,"#2657959 2255 Main BLDG - Pest control, common area monthly.",,"#2657959 2255 Main BLDG - Pest control, common area monthly.",80,0,2657959,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2255 South Main Street,EFT
63097984,1,12/22/2025,"#2657876 2625-27 Main BLDG - Pest control, common area monthly.",,"#2657876 2625-27 Main BLDG - Pest control, common area monthly.",60,0,2657876,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2625 N. Main,EFT
63097985,1,12/22/2025,"#2657981 3655-57 Main BLDG - Pest control, common area plus 1 unit.",,"#2657981 3655-57 Main BLDG - Pest control, common area plus 1 unit.",60,0,2657981,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3655 South Main Avenue,EFT
63097986,1,12/22/2025,"#2657973 2301 Main CH - Pest control, common area extra service.",,"#2657973 2301 Main CH - Pest control, common area extra service.",160,0,2657973,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2301 N. Main,EFT
63097987,1,12/22/2025,"#2658114 2133 Main BLDG - Pest control, common area quarterly.",,"#2658114 2133 Main BLDG - Pest control, common area quarterly.",105,0,2658114,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2133 West Main Street,EFT
63097988,1,12/22/2025,"#2658318 4819-21 Main BLDG - Pest control, common area monthly.",,"#2658318 4819-21 Main BLDG - Pest control, common area monthly.",79,0,2658318,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4819 W. Main Avenue,EFT
63097989,1,12/22/2025,"#2657940 6901-17 Main BLDG - Pest control, common area twice a month plus 16 units.",,"#2657940 6901-17 Main BLDG - Pest control, common area twice a month plus 16 units.",240,0,2657940,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
63097990,1,12/22/2025,"#2657942 6949-59 Main BLDG - Pest control, common area twice a month plus 3 units.",,"#2657942 6949-59 Main BLDG - Pest control, common area twice a month plus 3 units.",45,0,2657942,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
63097991,1,12/22/2025,"#2658375 2340 Main BLDG - Pest control, common area monthly.",,"#2658375 2340 Main BLDG - Pest control, common area monthly.",84,0,2658375,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2340 N. Main,EFT
63097992,1,12/22/2025,"#2658340 3104-06 Main BLDG - Pest control, common area monthly.",,"#2658340 3104-06 Main BLDG - Pest control, common area monthly.",79,0,2658340,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3104 North Main Ave.,EFT
63097993,1,12/22/2025,"#2654790 6949-59 Main BLDG - Pest control, common area twice a month plus 4 units.",,"#2654790 6949-59 Main BLDG - Pest control, common area twice a month plus 4 units.",60,0,2654790,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
63097994,1,12/22/2025,"#2658430 2605 Main BLDG - Pest control, common area every other month.",,"#2658430 2605 Main BLDG - Pest control, common area every other month.",90,0,2658430,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2605 W. Main,EFT
63097995,1,12/22/2025,"#2658549 5329 Main BLDG - Pest control, common area quarterly.",,"#2658549 5329 Main BLDG - Pest control, common area quarterly.",126,0,2658549,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,5329 N. Main Ave,EFT
63097996,1,12/22/2025,"#2658561 3214 Main BLDG - Pest control, common area every other month.",,"#2658561 3214 Main BLDG - Pest control, common area every other month.",120,0,2658561,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3214 South Main Avenue,EFT
63097997,1,12/22/2025,"#2658567 2342 Main BLDG - Pest control, common area monthly.",,"#2658567 2342 Main BLDG - Pest control, common area monthly.",75,0,2658567,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2342 N. Main Terrace,EFT
63097998,1,12/22/2025,"#2658575 2019 Main BLDG - Pest control, common area twice a month.",,"#2658575 2019 Main BLDG - Pest control, common area twice a month.",15,0,2658575,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,EFT
63098117,1,12/22/2025,"#2658598 815 Main - Pest control, common area monthly.",,"#2658598 815 Main - Pest control, common area monthly.",70,0,2658598,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,815 North Main Avenue,EFT
63098118,1,12/22/2025,"#2658599 1936 Main 3 - Pest control, common area monthly.",,"#2658599 1936 Main 3 - Pest control, common area monthly.",74,0,2658599,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1936 N. Main Park,EFT
63098119,1,12/22/2025,"#2658678 2033 Main BLDG - Pest control, common area monthly.",,"#2658678 2033 Main BLDG - Pest control, common area monthly.",70,0,2658678,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2033 North Main Avenue,EFT
63135238,8,12/29/2025,Multiple bills,,"#2657959 2255 Main BLDG - Pest control, common area monthly.",-80,0,2657959,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2255 South Main Street,EFT
63135238,8,12/29/2025,Multiple bills,,"#2657973 2301 Main CH - Pest control, common area extra service.",-160,0,2657973,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2301 N. Main,EFT
63135238,8,12/29/2025,Multiple bills,,"#2658567 2342 Main BLDG - Pest control, common area monthly.",-75,0,2658567,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2342 N. Main Terrace,EFT
63135238,8,12/29/2025,Multiple bills,,"#2658340 3104-06 Main BLDG - Pest control, common area monthly.",-79,0,2658340,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3104 North Main Ave.,EFT
63135238,8,12/29/2025,Multiple bills,,"#2658561 3214 Main BLDG - Pest control, common area every other month.",-120,0,2658561,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3214 South Main Avenue,EFT
63135238,8,12/29/2025,Multiple bills,,"#2657981 3655-57 Main BLDG - Pest control, common area plus 1 unit.",-60,0,2657981,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3655 South Main Avenue,EFT
63135238,8,12/29/2025,Multiple bills,,"#2658549 5329 Main BLDG - Pest control, common area quarterly.",-126,0,2658549,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,5329 N. Main Ave,EFT
63135248,8,12/29/2025,Multiple bills,,"#2658375 2340 Main BLDG - Pest control, common area monthly.",-84,0,2658375,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2340 N. Main,Bill
63135248,8,12/29/2025,Multiple bills,,"#2658430 2605 Main BLDG - Pest control, common area every other month.",-90,0,2658430,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2605 W. Main,Bill
63135253,8,12/29/2025,Multiple bills,,"#2658599 1936 Main 3 - Pest control, common area monthly.",-74,0,2658599,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1936 N. Main Park,Bill
63135253,8,12/29/2025,Multiple bills,,"#2657876 2625-27 Main BLDG - Pest control, common area monthly.",-60,0,2657876,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2625 N. Main,Bill
63135253,8,12/29/2025,Multiple bills,,"#2657940 6901-17 Main BLDG - Pest control, common area twice a month plus 16 units.",-240,0,2657940,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,Bill
63135253,8,12/29/2025,Multiple bills,,"#2657942 6949-59 Main BLDG - Pest control, common area twice a month plus 3 units.",-45,0,2657942,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
63135253,8,12/29/2025,Multiple bills,,"#2654790 6949-59 Main BLDG - Pest control, common area twice a month plus 4 units.",-60,0,2654790,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
63135257,8,12/29/2025,"2658318 - #2658318 4819-21 Main BLDG - Pest control, common area monthly.",,"#2658318 4819-21 Main BLDG - Pest control, common area monthly.",-79,0,2658318,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4819 W. Main Avenue,Bill
63135269,8,12/29/2025,"2658678 - #2658678 2033 Main BLDG - Pest control, common area monthly.",,"#2658678 2033 Main BLDG - Pest control, common area monthly.",-70,0,2658678,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2033 North Main Avenue,Bill
63135273,8,12/29/2025,Multiple bills,,"#2658575 2019 Main BLDG - Pest control, common area twice a month.",-15,0,2658575,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,Bill
63135273,8,12/29/2025,Multiple bills,,"#2658598 815 Main - Pest control, common area monthly.",-70,0,2658598,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,815 North Main Avenue,Bill
63135275,8,12/29/2025,"2658114 - #2658114 2133 Main BLDG - Pest control, common area quarterly.",,"#2658114 2133 Main BLDG - Pest control, common area quarterly.",-105,0,2658114,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2133 West Main Street,Bill
63135287,8,12/29/2025,"2657921 - #2657921 1539 Main BLDG - Pest control, common area monthly.",,"#2657921 1539 Main BLDG - Pest control, common area monthly.",-85,0,2657921,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1539 West Main Street,Bill
63204891,8,1/2/2026,"2656819 - #2656819 2400 Main BLDG - Pest control, common area monthly.",,"#2656819 2400 Main BLDG - Pest control, common area monthly.",-74,0,2656819,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2400 S. Main St.,Bill
63242824,1,1/5/2026,"#2659315 3758 Main BLDG - Pest control, common area.",,"#2659315 3758 Main BLDG - Pest control, common area.",300,0,2659315,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3758 West Main Avenue,Bill
63242825,1,1/5/2026,"#2659289 6901-17 Main BLDG - Pest control, common area twice a month.",,"#2659289 6901-17 Main BLDG - Pest control, common area twice a month.",195,0,2659289,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,Bill
63242826,1,1/5/2026,"#2648756 1449 Main BLDG - Pest control, common area.",,"#2648756 1449 Main BLDG - Pest control, common area.",175,0,2648756,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1449 Main Avenue,Bill
63242827,1,1/5/2026,"#2650076 1321 Main BLDG - Pest control, common area 10/14/25",,"#2650076 1321 Main BLDG - Pest control, common area 10/14/25",160,0,2650076,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1321 West Main Street,Bill
63242828,1,1/5/2026,"#2652880 1321 Main BLDG - Pest control, common area 11/7/25",,"#2652880 1321 Main BLDG - Pest control, common area 11/7/25",160,0,2652880,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1321 West Main Street,Bill
63242829,1,1/5/2026,"#2656652 2302 Main BLDG - Pest control, common area.",,"#2656652 2302 Main BLDG - Pest control, common area.",160,0,2656652,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2302 West Main Street,Bill
63242830,1,1/5/2026,"#2658624 2956 Main BLDG - Pest control, common area.",,"#2658624 2956 Main BLDG - Pest control, common area.",160,0,2658624,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2956 North Main Avenue,Bill
63242831,1,1/5/2026,"#2659078 2938 Main BLDG - Pest control, common area quarterly. Plus 2 individual units.",,"#2659078 2938 Main BLDG - Pest control, common area quarterly. Plus 2 individual units.",156,0,2659078,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2938 North Main Avenue,Bill
63242832,1,1/5/2026,"#2659290 6949-59 Main BLDG - Pest control, common area twice a month.",,"#2659290 6949-59 Main BLDG - Pest control, common area twice a month.",130,0,2659290,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
63242833,1,1/5/2026,"#2659215 2438 Main BLDG - Pest control, common area monthly.",,"#2659215 2438 Main BLDG - Pest control, common area monthly.",120,0,2659215,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2438 West Main Street,Bill
63242834,1,1/5/2026,"#2658794 1706 Main BLDG - Pest control, common area monthly.",,"#2658794 1706 Main BLDG - Pest control, common area monthly.",105,0,2658794,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1706 Main Avenue,Bill
63242835,1,1/5/2026,"#2658860 1846 Main BLDG - Pest control, common area every other month.",,"#2658860 1846 Main BLDG - Pest control, common area every other month.",105,0,2658860,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1846 South Main Street,Bill
63242836,1,1/5/2026,"#2658949 731 Main BLDG - Pest control, common area every other month.",,"#2658949 731 Main BLDG - Pest control, common area every other month.",105,0,2658949,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,731 W. Main Ave.,Bill
63242837,1,1/5/2026,"#2659372 2322 Main BLDG - Pest control, common area monthly.",,"#2659372 2322 Main BLDG - Pest control, common area monthly.",100,0,2659372,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2322 West Main Avenue,Bill
63242838,1,1/5/2026,"#2658893 3221 Main BLDG - Pest control, common area monthly.",,"#2658893 3221 Main BLDG - Pest control, common area monthly.",84,0,2658893,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3221 North Main Avenue,Bill
63242839,1,1/5/2026,"#2659219 2400 Main BLDG - Pest control, common area monthly.",,"#2659219 2400 Main BLDG - Pest control, common area monthly.",74,0,2659219,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2400 S. Main St.,Bill
63242840,1,1/5/2026,"#2659202 2226 Main BLDG - Pest control, common area monthly.",,"#2659202 2226 Main BLDG - Pest control, common area monthly.",74,0,2659202,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2226 W. Main,Bill
63242841,1,1/5/2026,"#2658668 5864 Main BLDG - Pest control, common area monthly.",,"#2658668 5864 Main BLDG - Pest control, common area monthly.",70,0,2658668,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,5864 North Main Avenue,Bill
63242842,1,1/5/2026,"#2659093 4500 Main BLDG - Pest control, common area. Plus 1 individual unit.",,"#2659093 4500 Main BLDG - Pest control, common area. Plus 1 individual unit.",50,0,2659093,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4500 W Main Ave,Bill
63243844,8,1/6/2026,Multiple bills,,"#2658860 1846 Main BLDG - Pest control, common area every other month.",-105,0,2658860,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1846 South Main Street,EFT
63243844,8,1/6/2026,Multiple bills,,"#2659215 2438 Main BLDG - Pest control, common area monthly.",-120,0,2659215,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2438 West Main Street,EFT
63243844,8,1/6/2026,Multiple bills,,"#2658893 3221 Main BLDG - Pest control, common area monthly.",-84,0,2658893,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3221 North Main Avenue,EFT
63243844,8,1/6/2026,Multiple bills,,"#2658668 5864 Main BLDG - Pest control, common area monthly.",-70,0,2658668,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,5864 North Main Avenue,EFT
